Date,.RUA,ACWX.O,AGG
2022-12-16,2224.5244,45.35,99.35
2022-12-19,2202.2073,45.27,98.74
2022-12-20,2205.989,45.4,98.07
2022-12-21,2239.258,45.88,98.34
2022-12-22,2207.0121,45.46,98.31
2022-12-23,2219.3166,45.59,97.97
2022-12-27,2209.7877,45.88,97.26
2022-12-28,2182.3949,45.32,97.09
2022-12-29,2222.725,46.01,97.45
2022-12-30,2217.1445,45.5,96.99
2023-01-03,2207.5539,45.8,97.56
2023-01-04,2226.3274,46.7,98.1
2023-01-05,2199.8435,46.3,98.02
2023-01-06,2249.2699,47.39,99.09
2023-01-09,2249.2516,47.62,99.34
2023-01-10,2266.7242,47.84,98.96
2023-01-11,2296.7539,48.16,99.57
2023-01-12,2307.7775,48.72,100.29
2023-01-13,2317.657,49.04,99.92
2023-01-17,2314.0197,49.05,99.74
2023-01-18,2278.3928,48.82,100.73
2023-01-19,2259.6913,48.89,100.5
2023-01-20,2303.2692,49.39,100.09
2023-01-23,2331.8441,49.65,99.84
2023-01-24,2328.6673,49.62,100.28
2023-01-25,2328.9237,49.82,100.4
2023-01-26,2354.1702,50.03,100.23
2023-01-27,2361.8579,49.9,100.08
2023-01-30,2330.2905,49.35,99.81
2023-01-31,2367.6143,49.56,100.22
2023-02-01,2394.8924,50.01,100.68
2023-02-02,2432.3135,49.88,100.79
2023-02-03,2406.1025,49.29,99.82
2023-02-06,2388.8664,48.75,99.27
2023-02-07,2418.6147,49.13,99.1
2023-02-08,2391.3287,48.88,99.24
2023-02-09,2368.2863,48.99,98.85
2023-02-10,2372.0279,48.76,98.42
2023-02-13,2399.2894,49.2,98.72
2023-02-14,2400.3697,49.23,98.37
2023-02-15,2411.4675,48.98,98.18
2023-02-16,2378.9987,48.77,97.77
2023-02-17,2371.7496,48.69,98.0
2023-02-21,2321.6142,48.12,97.08
2023-02-22,2320.1852,47.84,97.34
2023-02-23,2332.047,48.08,97.69
2023-02-24,2307.5306,47.23,97.13
2023-02-27,2314.3945,47.71,97.32
2023-02-28,2308.3956,47.32,97.31
2023-03-01,2299.067,47.81,96.52
2023-03-02,2315.4735,47.95,96.32
2023-03-03,2352.5455,48.54,97.08
2023-03-06,2349.3125,48.43,96.84
2023-03-07,2314.7337,47.61,96.71
2023-03-08,2317.559,47.8,96.61
2023-03-09,2271.1688,47.22,96.96
2023-03-10,2232.5191,46.79,98.09
2023-03-13,2225.4182,46.6,98.87
2023-03-14,2262.7145,47.06,98.29
2023-03-15,2244.044,45.79,99.27
2023-03-16,2282.9904,46.49,98.88
2023-03-17,2254.1909,46.04,99.5
2023-03-20,2274.401,46.58,99.1
2023-03-21,2306.7808,47.17,98.8
2023-03-22,2265.5071,47.11,99.75
2023-03-23,2270.1446,47.26,99.99
2023-03-24,2282.6988,47.15,100.16
2023-03-27,2288.9425,47.4,99.08
2023-03-28,2285.9178,47.62,98.93
2023-03-29,2318.4526,48.06,99.05
2023-03-30,2330.5249,48.61,99.16
2023-03-31,2366.2703,48.77,99.64
2023-04-03,2372.9832,49.12,99.82
2023-04-04,2356.4062,49.11,100.19
2023-04-05,2347.6447,48.77,100.53
2023-04-06,2355.3136,48.97,100.44
2023-04-10,2360.3046,49.01,99.75
2023-04-11,2362.5955,49.2,99.81
2023-04-12,2351.8321,49.31,99.93
2023-04-13,2382.4765,49.99,99.89
2023-04-14,2376.1338,49.77,99.4
2023-04-17,2385.6379,49.78,98.9
2023-04-18,2387.1131,49.95,99.04
2023-04-19,2387.3213,49.69,98.89
2023-04-20,2373.0065,49.67,99.34
2023-04-21,2374.8207,49.66,99.17
2023-04-24,2375.7283,49.72,99.56
2023-04-25,2335.447,48.96,100.18
2023-04-26,2325.9806,48.99,99.81
2023-04-27,2369.672,49.61,99.45
2023-04-28,2389.304,49.68,99.96
2023-05-01,2388.675,49.59,98.69
2023-05-02,2358.7868,49.09,99.65
2023-05-03,2344.7481,49.13,100.09
2023-05-04,2326.8912,49.17,99.97
2023-05-05,2370.8845,49.93,99.65
2023-05-08,2372.3398,49.97,99.1
2023-05-09,2362.3536,49.72,99.01
2023-05-10,2373.0981,49.67,99.65
2023-05-11,2367.5475,49.48,99.95
2023-05-12,2363.0981,49.25,99.39
2023-05-15,2373.1247,49.79,99.14
2023-05-16,2354.765,49.32,98.91
2023-05-17,2385.1377,49.53,98.76
2023-05-18,2407.7936,49.42,98.3
2023-05-19,2402.367,49.59,98.08
2023-05-22,2406.2483,49.71,97.99
2023-05-23,2380.3143,49.0,98.1
2023-05-24,2362.4633,48.36,97.85
2023-05-25,2378.0561,48.26,97.49
2023-05-26,2409.226,48.85,97.57
2023-05-30,2409.2235,48.33,98.22
2023-05-31,2394.2892,47.82,98.57
2023-06-01,2418.0678,48.61,98.61
2023-06-02,2458.4258,49.33,98.09
2023-06-05,2451.6024,49.1,98.08
2023-06-06,2462.784,49.53,98.2
2023-06-07,2456.9981,48.38,97.68
2023-06-08,2469.752,48.82,98.2
2023-06-09,2470.1766,48.84,97.97
2023-06-12,2492.6664,49.0,98.14
2023-06-13,2511.7705,49.49,97.68
2023-06-14,2511.0999,49.68,97.77
2023-06-15,2541.6988,50.2,98.45
2023-06-16,2531.3897,50.07,98.14
2023-06-20,2518.5388,49.3,98.32
2023-06-21,2505.4158,49.33,98.48
2023-06-22,2511.7564,49.06,97.97
2023-06-23,2490.9845,48.32,98.26
2023-06-26,2482.0623,48.45,98.38
2023-06-27,2512.4281,48.88,98.19
2023-06-28,2513.4816,48.83,98.48
2023-06-29,2525.6411,48.73,97.72
2023-06-30,2554.4875,49.22,97.95
2023-07-03,2558.6775,49.42,97.58
2023-07-05,2551.2586,48.92,97.14
2023-07-06,2528.3424,48.03,96.51
2023-07-07,2525.7117,48.47,96.53
2023-07-10,2536.0017,48.56,96.8
2023-07-11,2555.8914,49.01,97.01
2023-07-12,2574.7615,49.97,97.8
2023-07-13,2597.777,50.74,98.41
2023-07-14,2591.8714,50.41,97.94
2023-07-17,2603.9908,50.42,98.05
2023-07-18,2623.7394,50.54,98.13
2023-07-19,2630.7437,50.58,98.43
2023-07-20,2611.2722,50.33,97.92
2023-07-21,2611.2301,50.35,97.99
2023-07-24,2620.2845,50.49,97.81
2023-07-25,2626.9136,50.67,97.7
2023-07-26,2628.59,50.81,98.02
2023-07-27,2608.9964,50.53,97.18
2023-07-28,2636.6466,51.14,97.56
2023-07-31,2643.6859,51.15,97.68
2023-08-01,2635.9331,50.52,96.77
2023-08-02,2598.2668,49.49,96.54
2023-08-03,2591.4862,49.45,95.89
2023-08-04,2578.8659,49.53,96.68
2023-08-07,2600.019,49.79,96.7
2023-08-08,2587.3759,49.4,96.93
2023-08-09,2568.6709,49.44,97.0
2023-08-10,2568.6261,49.61,96.37
2023-08-11,2566.1402,49.17,96.07
2023-08-14,2578.954,48.95,96.0
2023-08-15,2548.6506,48.32,95.74
2023-08-16,2528.478,47.92,95.51
2023-08-17,2507.0772,47.74,95.41
2023-08-18,2508.5166,47.62,95.62
2023-08-21,2523.6583,47.79,95.14
2023-08-22,2516.6022,47.69,95.24
2023-08-23,2544.7781,48.25,96.15
2023-08-24,2510.3762,47.74,95.93
2023-08-25,2526.7445,47.98,95.87
2023-08-28,2542.9115,48.48,96.08
2023-08-29,2580.5619,49.12,96.7
2023-08-30,2591.0756,49.07,96.66
2023-08-31,2588.1066,48.72,96.8
2023-09-01,2595.6357,48.93,96.04
2023-09-05,2580.844,48.53,95.52
2023-09-06,2564.2073,48.33,95.43
2023-09-07,2554.9721,48.06,95.73
2023-09-08,2557.9085,48.02,95.78
2023-09-11,2574.5432,48.53,95.67
2023-09-12,2561.4322,48.37,95.7
2023-09-13,2561.5093,48.27,95.84
2023-09-14,2583.4987,48.83,95.71
2023-09-15,2553.1379,48.72,95.49
2023-09-18,2553.0187,48.59,95.63
2023-09-19,2546.8511,48.5,95.35
2023-09-20,2523.812,48.38,95.3
2023-09-21,2481.1517,47.51,94.65
2023-09-22,2475.6575,47.68,95.05
2023-09-25,2485.5088,47.51,94.3
2023-09-26,2449.4955,46.86,94.18
2023-09-27,2452.9315,46.8,93.85
2023-09-28,2468.5374,47.1,94.13
2023-09-29,2462.0596,47.01,94.04
2023-10-02,2457.9355,46.42,93.13
2023-10-03,2422.0684,45.82,92.4
2023-10-04,2440.8918,45.8,93.05
2023-10-05,2437.8479,46.17,93.11
2023-10-06,2466.932,46.72,92.75
2023-10-09,2482.6111,46.65,93.71
2023-10-10,2497.4877,47.31,93.62
2023-10-11,2507.1484,47.53,94.05
2023-10-12,2486.898,47.08,93.24
2023-10-13,2473.2463,46.77,93.64
2023-10-16,2501.3687,47.09,93.12
2023-10-17,2504.2775,47.08,92.45
2023-10-18,2467.598,46.29,92.02
2023-10-19,2444.8183,45.94,91.67
2023-10-20,2414.0246,45.48,92.0
2023-10-23,2407.9499,45.46,92.36
2023-10-24,2426.0598,45.81,92.69
2023-10-25,2389.0903,45.39,92.0
2023-10-26,2364.6321,45.09,92.62
2023-10-27,2351.4154,44.98,92.59
2023-10-30,2378.3833,45.54,92.37
2023-10-31,2394.5854,45.54,92.31
2023-11-01,2417.8461,45.99,93.05
