Date,.RUA,ACWX.O,.SPCBMICUSRE,AGG,.MERH0A0,.BCOM
2012-09-05,828.6245,37.75,249.7,112.13,911.374,145.6529
2012-09-06,845.5086,38.65,251.797,111.87,913.257,145.9943
2012-09-07,849.2448,39.251,251.942,111.89,916.384,147.2613
2012-09-10,844.3026,38.93,249.67,111.91,918.048,147.8355
2012-09-11,846.8199,39.42,250.476,111.78,919.574,148.6714
2012-09-12,848.8583,39.62,250.809,111.57,922.532,149.4924
2012-09-13,861.9326,40.4,254.033,111.83,923.811,150.5055
2012-09-14,866.4713,40.98,255.34,111.37,927.486,152.0129
2012-09-17,862.8579,40.68,254.52,111.55,928.291,148.6987
2012-09-18,861.3748,40.54,252.013,111.62,928.908,147.4229
2012-09-19,862.5081,40.65,250.611,111.84,929.155,147.0355
2012-09-20,861.1734,40.4,246.728,111.77,928.211,146.3034
2012-09-21,861.5134,40.41,246.722,111.95,927.799,147.6541
2012-09-24,859.235,40.31,246.093,112.07,926.689,146.3266
2012-09-25,849.5221,39.92,242.367,112.25,925.423,146.8903
2012-09-26,844.6444,39.6,241.848,112.36,920.276,145.5466
2012-09-27,852.9848,40.08,243.001,112.29,921.941,146.919
2012-09-28,849.2757,39.39,242.627,112.448,922.202,148.5061
2012-09-30,,,,,922.588,
2012-10-01,851.1863,39.8,240.816,112.2,923.774,149.2856
2012-10-02,852.1955,39.94,242.49,112.29,923.976,148.979
2012-10-03,854.8606,39.75,243.242,112.25,924.406,147.2697
2012-10-04,861.0029,40.19,242.751,112.09,925.663,148.821
2012-10-05,860.7063,40.25,243.186,111.86,926.756,147.7888
2012-10-08,857.5632,39.76,242.599,112.03,927.335,147.0135
2012-10-09,848.8409,39.33,241.81,111.91,926.885,147.8095
2012-10-10,843.9512,39.12,242.884,112.09,926.164,147.0976
2012-10-11,844.751,39.42,242.711,112.23,928.074,148.7714
2012-10-12,841.6884,39.33,241.584,112.32,928.353,146.9175
2012-10-15,848.2742,39.62,243.402,112.38,930.122,145.3848
2012-10-16,856.8975,40.18,244.717,112.2,931.632,145.6473
2012-10-17,860.8383,40.62,243.983,111.85,933.573,146.7818
2012-10-18,858.7359,40.44,246.378,111.81,934.436,147.642
2012-10-19,844.6465,39.92,244.514,111.95,933.96,146.3712
2012-10-22,844.703,40.27,243.181,111.8,934.111,145.127
2012-10-23,833.682,39.45,240.922,112.05,931.656,144.1686
2012-10-24,831.1587,39.46,240.867,111.97,931.97,143.7886
2012-10-25,833.537,39.76,239.824,111.73,932.152,143.5193
2012-10-26,832.519,39.58,237.871,112.03,930.888,142.9996
2012-10-29,832.519,,,,930.49,142.5101
2012-10-30,832.519,,237.871,,,142.2211
2012-10-31,833.6075,39.64,240.203,112.19,930.197,142.7416
2012-11-01,843.5592,40.1,240.995,111.8,931.324,143.0839
2012-11-02,835.0522,39.75,242.564,111.8694,932.175,140.3656
2012-11-05,837.2206,39.75,241.076,112.06,932.775,140.2293
2012-11-06,843.7876,40.1,242.043,111.74,933.857,142.4656
2012-11-07,824.0507,39.45,240.742,112.0,932.977,140.9884
2012-11-08,813.917,39.11,237.847,112.14,932.488,141.5475
2012-11-09,815.2357,39.09,237.155,112.08,929.942,140.7895
2012-11-12,815.1948,39.12,236.685,112.05,930.525,140.4344
2012-11-13,811.8737,38.9,236.578,112.2469,928.899,140.9589
2012-11-14,799.9376,38.45,231.771,112.28,927.953,141.5037
2012-11-15,798.2873,38.56,230.621,112.17,924.208,140.6419
2012-11-16,802.8095,38.59,232.222,112.21,923.36,140.9461
2012-11-19,818.6624,39.36,235.284,112.29,926.193,142.7049
2012-11-20,819.4733,39.4,236.622,112.08,927.653,142.6859
2012-11-21,821.7461,39.51,236.259,111.89,928.661,143.1085
2012-11-22,,,236.259,,928.854,
2012-11-23,832.1724,40.29,238.309,111.96,929.333,144.0779
2012-11-26,830.8438,40.15,238.739,112.0,931.068,143.31
2012-11-27,827.0227,39.95,237.452,112.15,932.676,144.0289
2012-11-28,833.3232,40.27,236.975,112.17,933.179,143.2012
2012-11-29,837.5908,40.59,238.117,112.31,935.646,143.5556
2012-11-30,837.8258,40.59,238.777,112.25,937.102,142.8028
2012-12-03,834.1325,40.58,239.823,111.6,938.678,143.376
2012-12-04,832.9388,40.69,240.221,111.67,939.961,142.0965
2012-12-05,834.0522,40.87,239.332,111.77,942.935,143.2147
2012-12-06,836.7698,40.97,241.606,111.76,944.267,142.4594
2012-12-07,839.0122,40.93,242.418,111.66,945.638,141.5128
2012-12-10,839.8912,41.08,242.354,111.68,946.677,141.1744
2012-12-11,845.4419,41.27,242.835,111.64,948.361,140.6186
2012-12-12,845.2579,41.5,242.083,111.33,949.672,140.8998
2012-12-13,839.9634,41.37,239.962,111.15,950.066,139.6311
2012-12-14,836.8509,41.52,239.939,111.35,949.94,140.5362
2012-12-17,846.6016,41.68,241.374,111.08,950.357,140.4619
2012-12-18,856.6622,41.61,243.564,110.82,950.979,140.3326
2012-12-19,851.343,41.73,243.148,111.01,951.716,139.5463
2012-12-20,855.9111,41.96,246.543,111.0216,952.009,138.9069
2012-12-21,848.2076,41.64,245.808,111.12,950.992,139.2618
2012-12-24,846.1289,41.49,246.345,111.13,951.372,138.6645
2012-12-25,,,246.345,,,
2012-12-26,841.64,41.57,244.946,111.05,951.907,139.1324
2012-12-27,840.706,41.64,245.622,111.11,951.978,139.1213
2012-12-28,832.0994,41.38,243.7,111.28,951.836,139.0837
2012-12-31,846.3731,41.88,246.399,111.08,951.963,139.0707
2013-01-01,,,246.399,,,
2013-01-02,867.9419,42.64,249.426,110.95,955.933,139.6896
2013-01-03,866.679,42.26,249.453,110.67,957.949,138.6821
2013-01-04,871.3821,42.49,250.544,110.79,958.669,137.734
2013-01-07,868.6914,42.2,251.17,110.73,960.261,137.9636
2013-01-08,866.1705,41.92,250.63,110.83,961.127,137.9155
2013-01-09,869.0324,42.19,251.445,110.75,962.616,137.3019
2013-01-10,874.7868,42.67,251.617,110.74,963.625,138.4461
2013-01-11,874.8459,42.7,251.494,110.85,964.421,138.5452
2013-01-14,874.2812,42.79,252.046,110.95,965.009,139.6168
2013-01-15,875.9235,42.72,253.439,110.98,964.352,139.9216
2013-01-16,875.5458,42.53,252.945,111.04,964.604,140.019
2013-01-17,880.8788,42.81,253.607,110.8,965.791,140.8471
2013-01-18,883.7147,42.87,254.641,110.93,966.621,141.4769
2013-01-21,,,254.641,,967.201,
2013-01-22,888.0273,42.92,256.152,110.87,967.81,141.89
2013-01-23,888.8877,42.79,256.063,110.99,969.158,141.5969
2013-01-24,889.6137,42.851,256.46,110.84,970.052,141.0598
2013-01-25,894.8647,43.18,258.12,110.57,970.715,140.6473
2013-01-28,893.3583,42.91,258.641,110.41,970.914,140.5304
2013-01-29,896.9796,43.315,259.007,110.34,969.242,140.9774
2013-01-30,892.9716,43.28,256.762,110.29,967.523,142.9639
2013-01-31,891.7929,43.06,255.024,110.39,965.06,142.3956
2013-02-01,900.6049,43.49,256.483,109.94,965.475,142.8892
2013-02-04,890.2876,42.75,255.884,110.25,964.365,142.4333
2013-02-05,899.3622,42.95,255.371,110.02,963.382,142.8593
2013-02-06,900.431,42.97,256.058,110.21,963.272,142.4209
2013-02-07,898.6411,42.67,255.124,110.25,962.222,141.1779
2013-02-08,903.8968,42.88,257.38,110.28,961.812,141.2078
2013-02-11,903.1911,42.84,257.907,110.17,962.314,140.511
2013-02-12,904.9802,43.02,259.666,110.15,962.52,140.2585
2013-02-13,905.7862,43.16,259.397,110.04,963.985,140.4923
2013-02-14,906.6142,42.96,258.333,110.24,964.486,139.611
2013-02-15,905.7685,42.86,258.551,110.25,964.992,139.1974
2013-02-18,,,258.551,,965.574,
2013-02-19,912.3609,43.24,260.393,110.12,965.976,139.2421
2013-02-20,900.1605,42.78,258.798,110.19,966.602,138.4064
2013-02-21,893.8447,42.23,256.641,110.25,965.575,136.833
2013-02-22,902.0452,42.7,259.203,110.31,966.235,136.6902
2013-02-25,885.4669,41.81,254.408,110.73,967.899,137.1196
2013-02-26,890.7549,42.07,256.241,110.7,967.1,137.0791
2013-02-27,902.1061,42.63,258.047,110.73,968.106,136.5855
2013-02-28,901.6184,42.55,257.709,110.83,969.526,136.5666
2013-03-01,903.4506,42.58,258.806,110.66,969.663,135.7656
2013-03-04,907.4661,42.56,260.591,110.58,970.453,135.9466
2013-03-05,916.5007,43.0,262.675,110.49,971.927,136.4995
2013-03-06,917.729,43.08,261.909,110.37,972.758,135.4683
2013-03-07,919.7652,43.21,260.58,110.14,973.412,136.7743
2013-03-08,924.45,43.31,260.886,109.82,973.742,137.2526
2013-03-11,927.0733,43.4,261.104,109.88,974.505,137.4127
2013-03-12,924.8978,43.16,260.016,110.08,975.247,137.7645
2013-03-13,926.501,43.02,260.194,109.99,975.622,137.2916
2013-03-14,932.0474,43.42,261.889,110.11,976.471,138.2338
2013-03-15,930.4952,43.39,262.44,110.21,977.295,138.3651
2013-03-18,925.5211,42.91,261.0,110.31,977.214,137.5206
2013-03-19,923.0292,42.75,259.47,110.47,977.61,137.3775
2013-03-20,929.7696,42.99,260.457,110.35,978.002,138.1382
2013-03-21,922.0848,42.65,259.401,110.37,978.125,138.0041
2013-03-22,927.9867,42.88,260.916,110.41,978.108,138.0096
2013-03-25,925.139,42.51,261.122,110.37,978.834,137.7931
2013-03-26,931.8923,42.8,262.98,110.5,978.943,138.5049
2013-03-27,931.6855,42.66,262.994,110.73,978.808,139.331
2013-03-28,935.5163,42.86,264.081,110.73,979.103,137.4762
2013-03-29,,,264.081,,,
2013-03-31,,,,,979.518,
2013-04-01,930.2993,42.42,264.657,110.57,980.022,136.3566
2013-04-02,933.4808,42.72,265.593,110.45,980.707,135.5209
2013-04-03,922.7629,42.32,264.828,110.57,981.127,133.9288
2013-04-04,926.8271,42.5,268.885,110.88,981.415,133.6427
2013-04-05,923.1972,42.33,269.77,111.2,980.655,134.0849
2013-04-08,929.4118,42.39,272.673,111.01,981.488,134.4943
2013-04-09,932.0367,42.6532,272.456,111.05,982.518,135.2981
2013-04-10,943.8023,43.28,274.16,110.82,984.423,135.0251
2013-04-11,947.1673,43.48,275.962,110.84,986.573,135.0209
2013-04-12,944.4143,43.26,276.472,111.2,987.28,133.855
2013-04-15,920.8918,42.29,270.779,111.25,986.339,129.9374
2013-04-16,934.4515,42.95,275.354,111.25,986.392,131.1062
2013-04-17,920.8165,42.13,272.089,111.25,985.832,130.3211
2013-04-18,914.6948,42.09,271.804,111.23,985.995,131.606
2013-04-19,923.392,42.45,276.053,111.24,986.298,131.5112
2013-04-22,927.3847,42.58,275.566,111.38,987.487,130.9605
2013-04-23,937.4348,43.02,277.148,111.33,989.218,130.0887
2013-04-24,937.9812,43.41,277.819,111.31,990.791,130.6107
2013-04-25,942.1567,43.64,276.709,111.26,992.534,132.6178
2013-04-26,940.0471,43.61,275.933,111.49,993.651,131.9185
2013-04-29,946.8019,44.19,278.169,111.56,995.877,134.3837
2013-04-30,949.8251,44.36,281.369,111.54,997.708,133.6316
2013-05-01,939.4466,44.03,279.075,111.39,1000.044,131.3275
2013-05-02,948.6422,44.19,280.989,111.4,1001.547,131.5975
2013-05-03,958.7072,44.61,281.945,110.99,1003.607,133.1178
2013-05-06,961.1024,44.58,283.473,110.81,1004.702,132.6981
2013-05-07,966.5361,44.8,284.999,110.75,1006.892,132.0273
2013-05-08,970.6153,45.24,285.062,110.85,1007.177,132.9375
2013-05-09,966.9988,44.89,282.888,110.7,1007.512,133.384
2013-05-10,971.7481,44.84,284.237,110.48,1006.197,131.9441
2013-05-13,971.4802,44.77,285.594,110.38,1003.92,132.1976
2013-05-14,981.5453,44.9,286.631,110.12,1003.097,131.9191
2013-05-15,986.2521,44.99,288.975,110.28,1002.691,131.2985
2013-05-16,981.3076,44.7,287.519,110.58,1002.812,130.9044
2013-05-17,991.281,44.98,289.286,110.31,1002.801,131.7001
2013-05-20,990.8356,45.22,289.788,110.2,1003.862,132.4972
2013-05-21,992.5068,45.31,291.678,110.29,1004.129,132.3876
2013-05-22,982.909,44.8,284.16,109.92,1004.176,132.3145
2013-05-23,980.5234,44.35,279.212,109.88,1000.464,132.5625
2013-05-24,979.7363,43.99,278.417,109.88,999.847,131.9755
2013-05-27,,,278.417,,1000.43,
2013-05-28,986.4423,44.11,275.924,109.2,999.75,132.4238
2013-05-29,979.0283,43.68,270.066,109.35,994.551,131.8463
2013-05-30,983.2275,43.86,267.507,109.32,994.339,131.3124
2013-05-31,969.9848,43.0,263.956,109.11,992.411,130.6295
2013-06-03,974.769,43.28,265.404,108.97,988.877,131.8161
2013-06-04,969.1319,43.09,261.794,108.73,987.449,132.1328
2013-06-05,955.7041,42.37,259.422,108.67,980.639,132.1761
2013-06-06,964.3785,42.56,263.826,108.95,979.56,131.7512
2013-06-07,976.2732,42.92,263.374,108.61,984.449,131.2979
2013-06-10,976.3245,42.89,261.267,108.39,983.968,130.5902
2013-06-11,966.1868,42.27,257.217,108.4,977.167,129.9455
2013-06-12,957.9249,42.19,253.47,108.22,978.224,130.1121
2013-06-13,972.5159,42.83,260.202,108.75,976.446,130.0811
2013-06-14,967.0394,42.32,261.346,108.78,979.749,130.3727
2013-06-17,974.0172,42.96,262.143,108.7,981.929,130.7633
2013-06-18,981.8596,43.11,263.333,108.66,982.159,130.8973
2013-06-19,968.3343,42.24,263.333,107.93,981.841,131.9738
2013-06-20,943.8263,40.64,244.488,107.21,969.265,128.0609
2013-06-21,945.8315,40.84,247.861,106.61,967.009,127.2764
2013-06-24,934.3679,40.06,246.542,106.18,956.934,126.418
2013-06-25,943.5959,40.59,250.894,106.3,955.623,126.4074
2013-06-26,952.1401,40.89,253.92,106.75,959.186,125.739
2013-06-27,959.4806,40.68,259.151,107.2,963.825,125.3286
2013-06-28,955.8453,40.71,257.713,107.21,965.865,124.4663
2013-07-01,962.2214,40.98,256.836,107.16,967.596,125.3931
2013-07-02,961.534,40.76,260.856,107.16,968.515,125.9754
2013-07-03,962.3568,40.67,258.433,107.01,967.848,126.8033
2013-07-04,,,258.433,,968.042,
2013-07-05,972.5262,40.85,258.01,105.84,965.811,125.5383
2013-07-08,977.2015,41.05,258.262,106.39,965.462,126.9254
2013-07-09,984.6231,41.33,261.983,106.5,968.121,127.2737
2013-07-10,985.1287,41.39,261.775,106.22,969.632,128.3029
2013-07-11,998.4811,42.62,268.441,106.93,975.507,128.6083
2013-07-12,1001.6452,42.31,266.976,106.81,978.05,128.4478
2013-07-15,1003.5951,42.61,267.919,107.04,980.549,128.372
2013-07-16,999.4599,42.609,267.947,107.21,983.02,129.0588
2013-07-17,1002.5408,42.77,269.191,107.44,985.638,128.4184
2013-07-18,1007.9825,42.93,271.575,107.24,989.01,129.4876
2013-07-19,1009.1404,42.89,270.893,107.52,990.583,129.6615
2013-07-22,1011.4912,43.15,272.149,107.66,992.034,129.8644
2013-07-23,1009.8259,43.32,271.8,107.6,992.559,129.6824
2013-07-24,1005.3058,43.13,266.116,107.25,989.323,128.4953
2013-07-25,1009.3858,43.24,266.777,107.29,985.622,127.7838
2013-07-26,1009.5331,43.06,267.014,107.26,984.954,126.6167
2013-07-29,1005.5643,42.64,264.808,107.26,985.291,126.1692
2013-07-30,1006.6871,42.53,263.972,107.22,985.563,125.2678
2013-07-31,1007.0326,42.56,259.817,107.3,984.422,126.1571
2013-08-01,1020.4209,43.14,258.503,106.49,984.125,126.2615
2013-08-02,1021.8719,43.38,257.339,106.85,983.049,125.6846
2013-08-05,1020.9419,43.25,256.988,106.9,983.016,125.0184
2013-08-06,1014.1092,43.11,256.05,106.79,982.099,124.2756
2013-08-07,1009.7259,42.85,255.324,106.93,981.027,123.7342
2013-08-08,1014.0656,43.31,255.23,107.08,981.819,125.024
2013-08-09,1011.1626,43.43,257.658,107.15,982.093,125.5741
2013-08-12,1010.6744,43.43,255.745,107.08,982.386,127.2361
2013-08-13,1012.4091,43.72,251.997,106.65,981.773,127.0566
2013-08-14,1007.2355,43.74,251.047,106.51,981.777,127.998
2013-08-15,992.2928,43.39,246.056,106.13,979.275,129.5324
2013-08-16,989.1209,43.41,239.883,105.83,978.872,129.6059
2013-08-19,982.7682,43.02,236.899,105.5,977.284,130.2028
2013-08-20,988.3013,42.93,242.219,105.81,976.048,129.4884
2013-08-21,982.5944,42.35,241.859,105.42,975.334,129.0703
2013-08-22,991.7842,42.81,243.116,105.55,974.581,128.9987
2013-08-23,995.7078,43.15,245.779,105.9,975.555,130.1809
2013-08-26,992.6786,42.86,244.962,106.09,976.727,131.4466
2013-08-27,975.7458,42.13,243.935,106.366,976.726,132.2671
2013-08-28,978.5019,42.14,242.568,106.17,976.636,132.3689
2013-08-29,981.6167,42.12,242.713,106.38,977.479,131.6248
2013-08-30,976.8272,41.88,240.924,106.21,978.31,130.4445
2013-09-02,,,,,978.708,
2013-09-03,980.8477,42.48,238.737,105.75,979.625,131.6531
2013-09-04,988.842,42.85,240.548,105.6,979.159,130.2919
2013-09-05,990.3981,42.96,237.859,104.89,977.638,129.7738
2013-09-06,990.8566,43.25,241.755,105.28,978.122,130.7701
2013-09-09,1001.7242,43.92,246.67,105.49,979.423,130.3404
2013-09-10,1009.388,44.34,246.58,105.3,979.586,129.2947
2013-09-11,1012.2313,44.5,248.026,105.66,980.383,129.4282
2013-09-12,1008.5642,44.19,246.118,105.54,981.838,129.9055
2013-09-13,1011.4075,44.4,246.959,105.69,982.362,129.3204
2013-09-16,1016.6203,44.77,249.654,105.91,985.502,128.8947
2013-09-17,1021.873,44.82,249.351,106.01,985.711,128.0217
2013-09-18,1033.8464,46.04,257.885,106.9,987.391,128.9249
2013-09-19,1032.272,45.83,257.237,106.77,992.121,130.0015
2013-09-20,1025.1891,45.35,252.762,106.77,992.243,128.294
2013-09-23,1020.6022,45.35,251.508,106.85,991.524,127.5868
2013-09-24,1018.9685,45.24,249.44,107.1,991.381,126.8541
2013-09-25,1016.8263,45.26,250.156,107.25,990.691,127.4462
2013-09-26,1020.7836,45.3903,251.196,107.23,990.475,127.8105
2013-09-27,1016.7993,45.2,249.906,107.29,989.442,128.0086
2013-09-30,1011.5467,44.82,247.218,107.2,988.017,127.1103
2013-10-01,1020.7606,45.18,250.914,106.93,988.779,126.2813
2013-10-02,1019.6359,45.21,251.105,107.07,989.799,127.225
2013-10-03,1010.3032,44.94,246.722,107.15,991.304,126.9106
2013-10-04,1017.5692,45.11,246.63,107.06,992.3,127.2601
2013-10-07,1008.4401,44.7,247.46,107.04,993.059,128.1058
2013-10-08,994.7291,44.37,244.848,106.99,993.361,128.5172
2013-10-09,994.26,44.56,244.925,106.91,993.19,127.4037
2013-10-10,1016.3447,45.39,251.111,107.03,994.649,128.1717
2013-10-11,1023.5744,45.63,253.789,107.07,,127.7841
2013-10-14,1027.8366,45.79,253.674,106.87,995.976,128.3229
2013-10-15,1020.3709,45.52,252.839,106.82,997.01,127.7575
2013-10-16,1034.3327,45.89,257.501,107.28,998.543,128.255
2013-10-17,1041.8714,46.35,261.462,107.58,1001.75,128.1914
2013-10-18,1049.1644,46.62,260.864,107.76,1004.457,128.6925
2013-10-21,1048.9941,46.66,259.376,107.66,1006.353,128.1176
2013-10-22,1054.6,47.07,261.934,108.04,1007.784,128.114
2013-10-23,1049.4035,46.56,262.185,108.01,1008.488,127.1134
2013-10-24,1053.4029,46.76,262.485,107.97,1009.552,127.192
2013-10-25,1057.2781,46.69,265.442,108.01,1009.78,127.5148
2013-10-28,1057.9862,46.7,263.415,107.96,1010.854,126.9081
2013-10-29,1063.2881,46.8,261.685,108.09,1011.282,126.4931
2013-10-30,1057.0209,46.62,259.571,107.89,1012.212,126.6351
2013-10-31,1053.2987,46.395,257.796,107.899,1012.305,125.2281
2013-11-01,1055.6102,46.15,259.194,107.45,1012.388,123.8667
2013-11-04,1060.2999,46.355,259.893,107.56,1012.508,123.1991
2013-11-05,1057.1856,45.92,255.451,107.24,1011.533,122.7904
2013-11-06,1060.0632,46.3,255.281,107.41,1011.754,122.9962
2013-11-07,1044.9037,45.53,251.617,107.49,1012.575,122.6904
2013-11-08,1059.1769,45.67,248.509,106.82,1009.199,123.2578
2013-11-11,1060.2859,45.73,248.763,106.76,1009.789,123.5324
2013-11-12,1058.1955,45.59,247.322,106.72,1008.741,123.1134
2013-11-13,1067.3302,45.75,248.794,107.0,1007.832,122.8297
2013-11-14,1071.9392,46.02,250.743,107.33,1009.537,123.2266
2013-11-15,1076.5029,46.47,251.637,107.36,1010.471,123.2125
2013-11-18,1071.1947,46.56,249.985,107.57,1012.451,122.4156
2013-11-19,1068.0612,46.415,248.028,107.28,1012.873,122.0029
2013-11-20,1064.3877,46.04,245.511,106.98,1013.152,122.4267
2013-11-21,1074.3013,46.26,247.359,107.09,1012.162,123.2898
2013-11-22,1079.5485,46.44,246.243,107.24,1013.204,123.8111
2013-11-25,1078.0245,46.22,244.886,107.32,1014.951,123.894
2013-11-26,1079.2552,46.2,244.019,107.35,1015.69,123.8313
2013-11-27,1082.317,46.36,246.339,107.4,1016.314,123.5528
2013-11-28,,,246.339,,,
2013-11-29,1081.5927,46.49,243.779,107.44,1016.747,124.2192
2013-12-02,1078.0515,46.12,242.275,106.83,1017.174,123.8908
2013-12-03,1074.415,45.78,241.899,106.96,1017.225,124.2091
2013-12-04,1073.2025,45.57,242.911,106.68,1016.678,125.0502
2013-12-05,1069.5682,45.34,243.649,106.45,1016.801,125.2247
2013-12-06,1080.5766,45.93,245.719,106.63,1017.285,125.3806
2013-12-09,1082.3456,45.93,246.636,106.76,1018.463,125.9848
2013-12-10,1078.7415,45.86,246.092,106.93,1019.224,126.5226
2013-12-11,1065.6054,45.35,240.058,106.76,1019.47,127.0614
2013-12-12,1062.7751,45.01,238.387,106.6,1018.709,126.3287
2013-12-13,1063.5457,45.02,239.355,106.65,1018.362,126.1128
2013-12-16,1070.6809,45.33,239.895,106.73,1019.013,126.3384
2013-12-17,1067.9818,45.13,241.245,106.91,1018.829,126.0405
2013-12-18,1084.7819,45.27,245.319,106.86,1018.74,126.0287
2013-12-19,1083.0303,45.17,241.676,106.68,1019.44,126.7319
2013-12-20,1090.1417,45.27,243.578,106.86,1020.041,127.5852
2013-12-23,1096.5068,45.71,243.787,106.81,1020.882,127.3361
2013-12-24,1100.0225,45.86,244.09,106.66,1020.977,127.4848
2013-12-25,,,244.09,,,
2013-12-26,1104.5179,45.98,244.26,106.39,1021.215,127.4828
2013-12-27,1103.9265,46.33,243.832,106.43,1021.281,127.6106
2013-12-30,1103.9124,46.46,244.208,106.53,1022.128,127.1369
2013-12-31,1108.2948,46.67,242.941,106.43,1022.586,125.7515
2014-01-01,,,242.941,,,
2014-01-02,1098.2943,45.77,242.498,106.5,1023.781,125.4024
2014-01-03,1098.6794,45.76,244.313,106.54,1024.331,124.9074
2014-01-06,1095.1295,45.6,245.349,106.68,1025.962,125.055
2014-01-07,1102.4083,45.79,246.183,106.73,1027.684,124.8693
2014-01-08,1102.5055,45.79,245.281,106.41,1027.956,123.6805
2014-01-09,1102.9537,45.63,245.24,106.56,1028.206,122.3268
2014-01-10,1106.3288,46.08,248.352,107.1,1029.358,123.6354
2014-01-13,1092.1817,45.79,246.684,107.2,1030.558,124.5161
2014-01-14,1104.5058,46.01,248.628,107.04,1030.915,124.7998
2014-01-15,1110.3215,46.15,250.063,106.95,1031.953,124.908
2014-01-16,1109.2509,46.15,250.721,107.2,1032.708,125.1452
2014-01-17,1104.9505,45.97,249.527,107.25,1033.408,125.1627
2014-01-20,,,249.527,,,
2014-01-21,1108.4714,46.08,251.694,107.3,1034.413,124.951
2014-01-22,1109.9926,46.15,252.548,107.07,1034.699,125.7739
2014-01-23,1100.4365,45.72,251.629,107.35,1033.952,125.9735
2014-01-24,1076.6984,44.53,248.565,107.58,1030.483,127.0015
2014-01-27,1070.0715,44.29,246.583,107.35,1029.712,125.5139
